"","time","used","buff","cach","read","writ","qntReads","qntCPU","tamArq","cpu.usage"
"194",150,826003944.264901,46508316.8211921,195392491.655629,20.0813311258278,441308.368006623,0.0788596491228069,-0.428095238095238,8.3,0.237491266839854
"195",149,855905239.04,46576899.4133333,195489355.093333,20.01338,363343.40964,0.0788596491228069,-0.428095238095238,8.3,0.242623568074668
"196",149,829740728.32,46624631.4666667,195649836.373333,19.8171733333333,360777.47562,0.0788596491228069,-0.428095238095238,8.3,0.245028346680179
"197",148,850938172.134228,46682771.7583893,195762107.275168,19.7565302013423,365125.441771812,0.0788596491228069,-0.428095238095238,8.3,0.244419586080622
"198",149,838384762.88,46749696,195885056,19.4369733333333,362228.03962,0.0788596491228069,-0.428095238095238,8.3,0.24237815834659
"199",150,836385893.721854,46815598.1986755,196099065.218543,19.124582781457,360753.08894702,0.0788596491228069,-0.428095238095238,8.3,0.241533307882937
"200",152,834431846.065359,46909747.869281,196349041.777778,18.692954248366,355930.65175817,0.0788596491228069,-0.428095238095238,8.3,0.24516950253096
"201",195,722475133.387755,14279094.8571429,190817342.693878,624.332596938776,347817.873821429,0.552017543859649,-0.428095238095238,10.48,0.240895675202504
"202",194,721971252.51282,15318976.9846154,190924579.446154,448.00261025641,348614.509041026,0.552017543859649,-0.428095238095238,10.48,0.245870800703426
"203",192,735916732.352332,16310378.1139896,191072054.38342,352.031165803109,353317.384020725,0.552017543859649,-0.428095238095238,10.48,0.248121323702039
"204",193,728336257.319588,17245215.6701031,191202905.731959,287.046319587629,350991.125819588,0.552017543859649,-0.428095238095238,10.48,0.249339254459808
"205",193,726065363.134021,18159320.4123711,191329755.051546,242.971783505155,353254.582505155,0.552017543859649,-0.428095238095238,10.48,0.245637303175852
"206",194,722037817.764103,19005965.1282051,191531942.728205,209.482215384615,352599.930692308,0.552017543859649,-0.428095238095238,10.48,0.254211878562362
"207",194,719178368.65641,19827496.6974359,191814818.789744,898.972964102564,352081.822435897,0.552017543859649,-0.428095238095238,10.48,0.257102711681247
"208",194,734369067.323077,20691479.6307692,191967484.061538,165.48321025641,351877.687953846,0.552017543859649,-0.428095238095238,10.48,0.251965071467441
"209",193,708486365.690722,21468149.443299,192061967.835052,150.465855670103,353552.974340206,0.552017543859649,-0.428095238095238,10.48,0.250098863746751
"210",194,727804292.594872,22172110.1128205,192255758.441026,136.637358974359,350693.244066667,0.552017543859649,-0.428095238095238,10.48,0.253814294164911
"211",193,717841186.309278,22967116.5360825,192378141.030928,126.369159793814,352148.910572165,0.552017543859649,-0.428095238095238,10.48,0.25753632335143
"212",195,728411365.877551,23714941.3877551,192575529.795918,115.823403061224,424850.551586735,0.552017543859649,-0.428095238095238,10.48,0.254388358899494
"213",196,732820350.050761,24440125.0761421,192759963.939086,107.250918781726,348950.971350254,0.552017543859649,-0.428095238095238,10.48,0.259721530641314
"214",195,717333044.244898,25093349.877551,192868665.469388,163.518959183673,348799.842086735,0.552017543859649,-0.428095238095238,10.48,0.250981444942839
"215",196,724884485.19797,25762280.6091371,193046954.233503,94.1620203045685,348390.148335025,0.552017543859649,-0.428095238095238,10.48,0.252041936962622
"216",195,722033601.306122,26478424.8163265,193232227.265306,89.2278571428571,348839.580760204,0.552017543859649,-0.428095238095238,10.48,0.262493329600957
"217",195,719234821.22449,27063296,193349632,84.3953520408163,349892.676494898,0.552017543859649,-0.428095238095238,10.48,0.26281460554263
"218",193,733197195.876289,27669831.257732,193448928.329897,80.8709793814433,421386.586139175,0.552017543859649,-0.428095238095238,10.48,0.257015579153507
"219",194,733247456.492308,28234001.0666667,193623381.333333,76.5333435897436,351877.005692308,0.552017543859649,-0.428095238095238,10.48,0.260491891044891
"220",195,717303724.408163,28812434.2857143,193792689.632653,72.5981326530612,424066.33430102,0.552017543859649,-0.428095238095238,10.48,0.261261973125262
"221",196,724459811.086294,29355013.1979695,193946639.593909,68.996192893401,397765.949563452,0.552017543859649,-0.428095238095238,10.48,0.261819051396498
"222",195,739561325.714286,29897539.9183673,194104549.877551,66.3606275510204,348833.923892857,0.552017543859649,-0.428095238095238,10.48,0.260108520026406
"223",194,721463243.48718,30460082.5435897,194198942.851282,63.9726717948718,349723.45125641,0.552017543859649,-0.428095238095238,10.48,0.257281169410798
"224",196,731794354.030457,30973452.9949239,194417450.883249,60.832538071066,349066.431964467,0.552017543859649,-0.428095238095238,10.48,0.258688692435028
"225",196,716955689.583756,31484039.1472081,194552722.84264,58.5251218274112,349090.394604061,0.552017543859649,-0.428095238095238,10.48,0.250506198477885
"226",197,710701759.353535,31963218.7474747,194701063.757576,56.0932373737374,347743.784424242,0.552017543859649,-0.428095238095238,10.48,0.244600834468993
"227",195,717231271.183674,32447717.877551,194768582.530612,54.6564540816327,348389.778627551,0.552017543859649,-0.428095238095238,10.48,0.256764713844008
"228",196,733105094.822335,32954087.3096447,195016839.147208,52.531076142132,418002.378436548,0.552017543859649,-0.428095238095238,10.48,0.256731467038298
"229",195,731485100.408163,33453264.9795918,195150241.959184,51.0542397959184,349990.987265306,0.552017543859649,-0.428095238095238,10.48,0.262585424678222
"230",196,729272091.28934,33897518.7817259,195323581.725888,49.1822893401015,347842.205492386,0.552017543859649,-0.428095238095238,10.48,0.260135206676819
"231",197,722533986.262626,34291360.3232323,195481558.626263,47.4246313131313,345963.111782828,0.552017543859649,-0.428095238095238,10.48,0.259659768881744
"232",197,720244425.69697,34717261.5757576,195645109.010101,45.9955353535354,416736.992681818,0.552017543859649,-0.428095238095238,10.48,0.264057799110384
"233",195,719966103.510204,35150450.9387755,195797096.489796,45.1106326530612,350694.848035714,0.552017543859649,-0.428095238095238,10.48,0.260142338546581
"234",195,713359568.979592,35551190.2040816,195928502.857143,43.8376632653061,348293.269852041,0.552017543859649,-0.428095238095238,10.48,0.249279950646485
"235",195,749269138.285714,35896612.5714286,196015584.653061,42.6256683673469,348983.697903061,0.552017543859649,-0.428095238095238,10.48,0.261127000995631
"236",199,718896128,36244090.88,196271083.52,40.652185,342639.89297,0.552017543859649,-0.428095238095238,10.48,0.261322743798215
"237",197,721859966.707071,36605538.2626263,196344180.363636,39.9760353535354,347197.729863636,0.552017543859649,-0.428095238095238,10.48,0.258319197617951
"238",196,717819363.411168,36892692.7918782,196515767.228426,39.1563502538071,396764.019522843,0.552017543859649,-0.428095238095238,10.48,0.261235939424878
"239",196,727037546.558376,37165191.1472081,196655675.77665,38.1821116751269,348052.170827411,0.552017543859649,-0.428095238095238,10.48,0.260582229146557
"240",197,699764094.707071,37494970.1818182,196885659.151515,37.0667727272727,347163.790530303,0.552017543859649,-0.428095238095238,10.48,0.249595471217707
"241",196,721885984.48731,37776971.3705584,196965204.467005,36.3704670050761,347637.51551269,0.552017543859649,-0.428095238095238,10.48,0.258594661498854
"242",197,724775842.909091,38102646.949495,197143479.59596,35.3536767676768,346358.312772727,0.552017543859649,-0.428095238095238,10.48,0.260771979734045
"243",195,717349428.244898,38375047.8367347,197234750.693878,34.9022091836735,350415.490081633,0.552017543859649,-0.428095238095238,10.48,0.255745628972634
"244",198,718096188.462312,38645451.2562814,197460606.070352,33.6200201005025,348735.55939196,0.552017543859649,-0.428095238095238,10.48,0.260630602535676
"245",390,710086163.641944,39038211.2736573,200005741.994885,16.5966189258312,192924.577048593,0.552017543859649,-0.428095238095238,10.48,0.311394569211664
"246",250,696992037.737052,39355428.7171315,198112211.123506,41.3378964143426,279907.363227092,0.552017543859649,-0.428095238095238,10.48,0.262476698232095
"247",265,748183798.37594,39782169.0225564,197385747.24812,22.9806165413534,275649.812601504,0.552017543859649,-0.428095238095238,10.48,0.176385258750664
"248",250,710733073.338645,40091093.1633466,198072475.027888,23.7487450199203,280012.385545817,0.552017543859649,-0.428095238095238,10.48,0.239383768887231
"249",247,720412919.741935,40460436.6451613,198646106.83871,23.4539435483871,284668.312435484,0.552017543859649,-0.428095238095238,10.48,0.2532391233753
"250",245,700834741.073171,40723364.4227642,198704818.99187,23.0835609756098,337744.528934959,0.552017543859649,-0.428095238095238,10.48,0.25533653682134
"251",244,706541308.865306,40984993.9591837,198954289.110204,22.648906122449,286157.77284898,0.552017543859649,-0.428095238095238,10.48,0.260233829721697
"252",241,710039416.595041,41289135.6033058,199082220.958678,22.4166074380165,289937.441157025,0.552017543859649,-0.428095238095238,10.48,0.261403503332739
"253",243,686435495.868852,41496911.7377049,199276073.967213,21.751618852459,289639.968286885,0.552017543859649,-0.428095238095238,10.48,0.261763182206341
"254",246,721715929.651822,41753960.6801619,199076063.870445,21.0291740890688,335253.458331984,0.552017543859649,-0.428095238095238,10.48,0.231374001410434
"255",247,698221534.967742,42007898.8387097,199731596.387097,20.5048629032258,284153.804133065,0.552017543859649,-0.428095238095238,10.48,0.258442164068627
"256",247,716505880.774194,42241618.5806452,199588120.774194,20.0807096774194,335085.49766129,0.552017543859649,-0.428095238095238,10.48,0.206543485726082
"257",248,709546855.839357,42461340.2730924,200149822.714859,36.0462690763052,281723.704441767,0.552017543859649,-0.428095238095238,10.48,0.258790838285514
"258",244,706198699.363265,42668533.5510204,200020252.212245,19.5211551020408,286554.776922449,0.552017543859649,-0.428095238095238,10.48,0.2450741949311
"259",245,696204679.284553,42867670.3739837,200356805.723577,19.0659268292683,286702.992800813,0.552017543859649,-0.428095238095238,10.48,0.252528740436358
"260",248,699466747.88755,43092305.2208835,200484970.923695,18.4781686746988,281699.082208835,0.552017543859649,-0.428095238095238,10.48,0.250610355562707
"261",210,748313148.663507,43308599.8104265,200077312,21.3952606635071,327438.522492891,0.552017543859649,-0.428095238095238,10.48,0.237871213047331
"262",193,733933736.907217,43439642.3917526,200588826.391753,22.9197216494845,354021.422979381,0.552017543859649,-0.428095238095238,10.48,0.262193429927514
"263",192,734358214.963731,43588910.4248705,200706143.502591,22.7106373056995,353353.598834197,0.552017543859649,-0.428095238095238,10.48,0.261772221938717
"264",192,724024261.637306,43802581.5544041,200808246.38342,22.3906683937824,354543.954165803,0.552017543859649,-0.428095238095238,10.48,0.262678663414726
"265",193,728899499.546392,43940832.3298969,200980986.721649,21.9656443298969,353437.356706186,0.552017543859649,-0.428095238095238,10.48,0.258578421875198
"266",195,716652627.591837,44082008.8163265,200936970.44898,21.4401989795918,350354.899311224,0.552017543859649,-0.428095238095238,10.48,0.254797804554485
"267",194,733574443.323077,44213694.3589744,201350180.758974,42.262758974359,351061.036733333,0.552017543859649,-0.428095238095238,10.48,0.261642457801183
"268",193,733372479.340206,44343570.4742268,201410095.505155,21.0819020618557,351225.449664948,0.552017543859649,-0.428095238095238,10.48,0.263406669338827
"269",196,748724681.42132,44448066.2741117,201406349.64467,20.4887157360406,415947.173335025,0.552017543859649,-0.428095238095238,10.48,0.259787923091463
"270",194,726136590.441026,44599663.5897436,201758205.374359,20.4281948717949,351404.054733333,0.552017543859649,-0.428095238095238,10.48,0.263772114073648
"271",193,713032081.154639,44694981.9381443,201881008.824742,20.2691855670103,352838.250262887,0.552017543859649,-0.428095238095238,10.48,0.261167194730213
"272",194,718347573.825641,44794906.2564103,202070005.497436,19.9110615384615,351954.700153846,0.552017543859649,-0.428095238095238,10.48,0.262557812413948
"273",201,736274533.386139,44867908.4356436,202365252.435644,18.9758366336634,342192.544673267,0.552017543859649,-0.428095238095238,10.48,0.264727674863103
"274",199,707512012.8,44962693.12,202459136,18.923755,392064.105275,0.552017543859649,-0.428095238095238,10.48,0.261195797528103
"275",199,736757944.32,45078650.88,202609930.24,18.68608,395691.285545,0.552017543859649,-0.428095238095238,10.48,0.255062724347891
"276",197,712260245.979798,45162806.3030303,202723948.606061,18.6412878787879,347642.280429293,0.552017543859649,-0.428095238095238,10.48,0.260320938031238
"277",197,706192249.535354,45256579.8787879,202809861.171717,18.4148434343434,347705.272681818,0.552017543859649,-0.428095238095238,10.48,0.258098907535134
"278",199,710178324.48,45349273.6,203051847.68,18.01316,343532.92057,0.552017543859649,-0.428095238095238,10.48,0.257327635190376
"279",198,729072377.567839,45431123.6180905,203130087.557789,17.8880201005025,344333.785035176,0.552017543859649,-0.428095238095238,10.48,0.254927678414741
"280",200,731469487.761194,45482126.6467662,203329332.218905,17.5010248756219,343761.179965174,0.552017543859649,-0.428095238095238,10.48,0.261412640701713
"281",200,709435004.81592,45552003.1840796,203517625.950249,17.2966119402985,344028.466084577,0.552017543859649,-0.428095238095238,10.48,0.255596275859805
"282",200,712800999.800995,45636776.119403,203648066.228856,17.0962686567164,345761.200651741,0.552017543859649,-0.428095238095238,10.48,0.261348158374065
"283",200,749418343.164179,45726765.8507463,203639935.363184,16.9013134328358,341788.160278607,0.552017543859649,-0.428095238095238,10.48,0.265412311655065
"284",197,719338423.59596,45813077.3333333,203915057.131313,16.9634545454545,420737.659626263,0.552017543859649,-0.428095238095238,10.48,0.266905429529598
"285",197,721009446.787879,45901886.0606061,204066816,16.7745454545455,346950.090035354,0.552017543859649,-0.428095238095238,10.48,0.267217781139558
"286",196,738083834.80203,45972318.8629442,204193708.832487,16.6758324873096,348027.378208122,0.552017543859649,-0.428095238095238,10.48,0.264148795518012
"287",196,730154249.096447,46068689.2182741,204340146.030457,16.4967969543147,348028.168121827,0.552017543859649,-0.428095238095238,10.48,0.264094419800925
"288",196,720335263.837563,46144766.7005076,204510972.101523,16.3202385786802,348922.89613198,0.552017543859649,-0.428095238095238,10.48,0.264146091753073
"289",198,729709789.266332,46209775.2763819,204687267.376884,15.9863065326633,345561.047773869,0.552017543859649,-0.428095238095238,10.48,0.262199679906449
"290",195,749624006.530612,46288415.3469388,204774149.22449,16.0614336734694,348384.968663265,0.552017543859649,-0.428095238095238,10.48,0.264883272343747
"291",198,725863377.688442,46371186.4924623,205036394.773869,15.6563015075377,345130.167482412,0.552017543859649,-0.428095238095238,10.48,0.26792461155684
"292",195,711270274.612245,46418191.6734694,205040159.346939,15.7337397959184,350017.648403061,0.552017543859649,-0.428095238095238,10.48,0.258084240033014
"293",198,720364837.306533,46490937.8894472,205331265.60804,15.3392713567839,345297.359407035,0.552017543859649,-0.428095238095238,10.48,0.265712260047888
"294",196,738232725.441624,46539770.8020305,205400677.360406,15.3388324873096,349012.806720812,0.552017543859649,-0.428095238095238,10.48,0.26233306715303
"295",196,728909335.390863,46595825.7055838,205551106.598985,15.1863299492386,347516.368258883,0.552017543859649,-0.428095238095238,10.48,0.264256645697197
"296",195,726545408,46645498.7755102,205659094.204082,15.1147602040816,399319.788331633,0.552017543859649,-0.428095238095238,10.48,0.26154912859569
"297",196,725578102.253807,46716148.3045685,205857599.675127,14.8929949238579,350367.342817259,0.552017543859649,-0.428095238095238,10.48,0.258761994506678
"298",196,722084027.126904,46770144.8121827,206044830.538071,14.7506040609137,348268.060502538,0.552017543859649,-0.428095238095238,10.48,0.256038401959209
"299",202,715035612.689655,46856686.3448276,206255653.832512,14.1786206896552,338137.034064039,0.552017543859649,-0.428095238095238,10.48,0.269699808442332
"300",197,735389654.626263,46939663.5151515,206317112.888889,14.3966717171717,346572.626075758,0.552017543859649,-0.428095238095238,10.48,0.264343847426877
"301",6,4293883026.28571,36239067.4285714,1024803401.14286,39339.5515714286,51789.0815714286,-0.630877192982456,-0.10702380952381,5.2,-0.839747357521874
"302",43,1421956282.18182,36659106.9090909,1040866117.81818,8914.96725,678369.563659091,-0.630877192982456,-0.10702380952381,5.2,-0.0442308487102565
"303",43,1438879092.36364,37102219.6363636,1041034612.36364,5593.31954545455,668085.270704545,-0.630877192982456,-0.10702380952381,5.2,-0.0392258998749016
"304",43,1379959808,37537233.4545455,1041113367.27273,5286.52852272727,679337.096681818,-0.630877192982456,-0.10702380952381,5.2,-0.0352674036581649
"305",44,1420961473.42222,38012791.4666667,1041341462.75556,4901.12848888889,728777.006688889,-0.630877192982456,-0.10702380952381,5.2,-0.0425537148504748
"306",44,1381622124.08889,38402821.6888889,1041425749.33333,4660.56153333333,727372.062022222,-0.630877192982456,-0.10702380952381,5.2,-0.032069222073257
"307",43,1438917725.09091,38794612.3636364,1041408279.27273,4542.64681818182,667479.667136364,-0.630877192982456,-0.10702380952381,5.2,-0.0208699372959791
"308",43,1455185640.72727,39232605.0909091,1041547543.27273,4339.7215,669103.920886364,-0.630877192982456,-0.10702380952381,5.2,-0.00707371042033134
"309",44,1425205020.44444,39636263.8222222,1041739047.82222,4060.86422222222,666436.428933333,-0.630877192982456,-0.10702380952381,5.2,-0.00629199447245366
"310",43,1450677434.18182,40030952.7272727,1041724136.72727,3981.32309090909,669082.69325,-0.630877192982456,-0.10702380952381,5.2,-0.00734810159539218
"311",43,1449992098.90909,40437480.7272727,1041872616.72727,3824.30543181818,689694.441522727,-0.630877192982456,-0.10702380952381,5.2,0.00531289904616834
"312",43,1439610507.63636,40854155.6363636,1041992890.18182,3679.85097727273,678543.753909091,-0.630877192982456,-0.10702380952381,5.2,0.00319174765854128
"313",43,1404477719.27273,41196916.3636364,1041986373.81818,3544.51631818182,666902.218568182,-0.630877192982456,-0.10702380952381,5.2,-0.00567754355896958
"314",44,1384832204.8,41546911.2888889,1042281540.26667,3342.56575555556,657699.345533333,-0.630877192982456,-0.10702380952381,5.2,0.0132723952106746
"315",44,1433832197.68889,41896800.7111111,1042379753.24444,3227.36302222222,668668.481777778,-0.630877192982456,-0.10702380952381,5.2,-0.0215650018259267
"316",44,1433791237.68889,42298299.7333333,1042444743.11111,3120.80384444444,658143.960733333,-0.630877192982456,-0.10702380952381,5.2,0.0104013907284034
"317",44,1370521508.97778,42621519.6444444,1042575451.02222,3020.2368,662904.477111111,-0.630877192982456,-0.10702380952381,5.2,-0.00477034894520965
"318",44,1451509896.53333,42951111.1111111,1042661284.97778,2925.7292,656445.928555556,-0.630877192982456,-0.10702380952381,5.2,0.0282994667702046
"319",43,1397433809.45455,43309800.7272727,1042642199.27273,2902.08643181818,685231.210818182,-0.630877192982456,-0.10702380952381,5.2,0.0189611698960472
"320",44,1407782092.8,43689756.4444444,1042903131.02222,2754.66708888889,659248.7362,-0.630877192982456,-0.10702380952381,5.2,0.0263359259126466
"321",43,1458849047.27273,44039726.5454545,1042878370.90909,2737.57936363636,745981.989727273,-0.630877192982456,-0.10702380952381,5.2,0.0357824249713023
"322",43,1439298373.81818,44383232,1042977978.18182,2663.05765909091,678376.014772727,-0.630877192982456,-0.10702380952381,5.2,0.0326524824988774
"323",43,1454986240,44710074.1818182,1043098530.90909,2592.38259090909,672946.412204545,-0.630877192982456,-0.10702380952381,5.2,0.0313894760607205
"324",43,1417821649.45455,45031330.9090909,1043242914.90909,2525.19886363636,746262.522795455,-0.630877192982456,-0.10702380952381,5.2,0.0228483782094604
"325",44,1451765851.02222,45341172.6222222,1043374717.15556,2406.58204444444,674018.116177778,-0.630877192982456,-0.10702380952381,5.2,0.0265239944609594
"326",43,1451543458.90909,45597975.2727273,1043419322.18182,2399.73261363636,186955.366431818,-0.630877192982456,-0.10702380952381,5.2,0.0370696423955
"327",43,1450137600,45914112,1043464098.90909,2342.18722727273,129365.984659091,-0.630877192982456,-0.10702380952381,5.2,0.0327345308404428
"328",43,1385399482.18182,46211072,1043607552,2287.11343181818,725920.998681818,-0.630877192982456,-0.10702380952381,5.2,0.0319490188490782
"329",43,1421178880,46469492.3636364,1043632500.36364,2234.56315909091,679953.392068182,-0.630877192982456,-0.10702380952381,5.2,0.0384738795855364
"330",43,1422330786.90909,46714880,1043834973.09091,2184.41845454545,683966.098886364,-0.630877192982456,-0.10702380952381,5.2,0.0415338792094104
"331",43,1458600587.63636,47023476.3636364,1043919127.27273,2135.73238636364,690484.171545455,-0.630877192982456,-0.10702380952381,5.2,0.0504045154817048
"332",43,1461142621.09091,47241588.3636364,1044018455.27273,2089.50597727273,670469.4765,-0.630877192982456,-0.10702380952381,5.2,0.028291814903006
"333",44,1415609548.8,47406830.9333333,1044197922.13333,1999.61555555556,659386.162177778,-0.630877192982456,-0.10702380952381,5.2,0.0338231583989446
"334",44,1360389279.28889,47702471.1111111,1044339188.62222,1957.95788888889,691597.734177778,-0.630877192982456,-0.10702380952381,5.2,0.0348752901377535
"335",43,1388510114.90909,48011915.6363636,1044264215.27273,1961.70581818182,671745.335727273,-0.630877192982456,-0.10702380952381,5.2,0.043162740547656
"336",43,1451890222.54545,48247621.8181818,1044428800,1922.58027272727,687275.565931818,-0.630877192982456,-0.10702380952381,5.2,0.0363527281979018
"337",44,1393137345.42222,48483987.9111111,1044613984.71111,1843.04951111111,661153.474955556,-0.630877192982456,-0.10702380952381,5.2,0.0347990105866888
"338",43,1455378525.09091,48761018.1818182,1044639185.45455,1848.59497727273,674480.528409091,-0.630877192982456,-0.10702380952381,5.2,0.0517818515761425
"339",43,1471159109.81818,48977547.6363636,1044717847.27273,1814.14918181818,676505.791454545,-0.630877192982456,-0.10702380952381,5.2,0.0321467419017038
"340",43,1454342702.54545,49259147.6363636,1044822946.90909,1780.86338636364,672662.842386364,-0.630877192982456,-0.10702380952381,5.2,0.0458326742854165
"341",43,1448384232.72727,49472605.0909091,1044923205.81818,1748.97031818182,673945.120772727,-0.630877192982456,-0.10702380952381,5.2,0.0566052180162405
"342",44,1448810450.48889,49710239.2888889,1045097494.75556,1679.64177777778,662128.715555556,-0.630877192982456,-0.10702380952381,5.2,0.0731058120320086
"343",44,1445439351.46667,49993045.3333333,1045203353.6,1650.26751111111,730545.932111111,-0.630877192982456,-0.10702380952381,5.2,0.0685066811687451
"344",43,1392561989.81818,50315915.6363636,1045240273.45455,1658.82836363636,694336.607590909,-0.630877192982456,-0.10702380952381,5.2,0.0285769665163095
"345",43,1379629149.09091,50542219.6363636,1045290542.54545,1631.15220454545,681921.404295455,-0.630877192982456,-0.10702380952381,5.2,0.0509573329961714
"346",43,1494992244.36364,50767034.1818182,1045428130.90909,1604.41668181818,750026.996204545,-0.630877192982456,-0.10702380952381,5.2,0.0580377013566524
"347",44,1451703955.91111,50982820.9777778,1045592473.6,1543.20775555556,673067.888111111,-0.630877192982456,-0.10702380952381,5.2,0.0538544315411695
"348",44,1384804260.97778,51139561.2444444,1045733649.06667,1518.27344444444,696782.493577778,-0.630877192982456,-0.10702380952381,5.2,0.0336311443566086
"349",44,1405549408.71111,51307679.2888889,1045877282.13333,1494.02597777778,732420.138577778,-0.630877192982456,-0.10702380952381,5.2,0.0380369460128639
"350",44,1377483343.64444,51549434.3111111,1045967667.2,1470.658,666023.776933333,-0.630877192982456,-0.10702380952381,5.2,0.0612127778894612
"351",43,1452229538.90909,51763665.4545455,1045958842.18182,1481.06890909091,675808.198818182,-0.630877192982456,-0.10702380952381,5.2,0.0538357502247884
"352",43,1473070173.09091,51955712,1046072971.63636,1458.75136363636,693172.209,-0.630877192982456,-0.10702380952381,5.2,0.0636519600072259
"353",44,1418212056.17778,52191232,1046226898.48889,1405.17593333333,658151.693111111,-0.630877192982456,-0.10702380952381,5.2,0.0117783681415702
"354",44,1385174448.35556,52398398.5777778,1046396108.8,1384.57475555556,676214.245955556,-0.630877192982456,-0.10702380952381,5.2,0.014666469764598
"355",43,1441815365.81818,52612189.0909091,1046324875.63636,1395.54079545455,677566.036272727,-0.630877192982456,-0.10702380952381,5.2,0.0477910740446913
"356",43,1443147869.09091,52793995.6363636,1046481920,1375.72768181818,744351.217818182,-0.630877192982456,-0.10702380952381,5.2,0.0641940170834565
"357",43,1495213800.72727,52955415.2727273,1046579758.54545,1356.41627272727,674761.211431818,-0.630877192982456,-0.10702380952381,5.2,0.0438433382661972
"358",43,1449639749.81818,53144296.7272727,1046614760.72727,1430.88759090909,678429.769386364,-0.630877192982456,-0.10702380952381,5.2,0.0632094369846944
"359",43,1425197335.27273,53369856,1046841623.27273,1319.69111363636,673719.867977273,-0.630877192982456,-0.10702380952381,5.2,0.051465763702908
"360",43,1458764055.27273,53534906.1818182,1046882397.09091,1302.166,679155.664818182,-0.630877192982456,-0.10702380952381,5.2,0.0564317059496573
"361",43,1449393338.18182,53716619.6363636,1047026781.09091,1284.99206818182,674815.590045455,-0.630877192982456,-0.10702380952381,5.2,0.0648046719534477
"362",43,1455613021.09091,53878877.0909091,1047093713.45455,1268.28990909091,669544.176318182,-0.630877192982456,-0.10702380952381,5.2,0.0654610586859532
"363",43,1456368174.54545,54027264,1047207005.09091,1252.04913636364,677025.390340909,-0.630877192982456,-0.10702380952381,5.2,0.0475234081435324
"364",43,1473032657.45455,54207488,1047265745.45455,1236.17643181818,678361.106227273,-0.630877192982456,-0.10702380952381,5.2,0.053429543681313
"365",43,1453672448,54405399.2727273,1047360232.72727,1220.75377272727,690587.950818182,-0.630877192982456,-0.10702380952381,5.2,0.0510958736384829
"366",43,1400849501.09091,54564957.0909091,1047450065.45455,1205.66052272727,692481.237818182,-0.630877192982456,-0.10702380952381,5.2,0.0577700354554877
"367",43,1457600977.45455,54697704.7272727,1047583930.18182,1190.89706818182,676500.219818182,-0.630877192982456,-0.10702380952381,5.2,0.0471817642294778
"368",43,1455509969.45455,54825611.6363636,1047714909.09091,1176.51909090909,676622.478113636,-0.630877192982456,-0.10702380952381,5.2,0.0537133502398312
"369",43,1435515810.90909,55002298.1818182,1047773090.90909,1162.58022727273,690987.566704545,-0.630877192982456,-0.10702380952381,5.2,0.0550409193074198
"370",43,1440651729.45455,55274868.3636364,1047912634.18182,1148.88254545455,691295.376772727,-0.630877192982456,-0.10702380952381,5.2,0.0575763475672036
"371",43,1423050658.90909,55435450.1818182,1048033373.09091,1135.54820454545,691416.818659091,-0.630877192982456,-0.10702380952381,5.2,0.0365719721270001
"372",43,1425658693.81818,55585047.2727273,1048125626.18182,1122.47884090909,689675.670204545,-0.630877192982456,-0.10702380952381,5.2,0.048195935533394
"373",43,1482543104,55743022.5454545,1048179712,1109.76643181818,749932.873954545,-0.630877192982456,-0.10702380952381,5.2,0.0575117849377711
"374",43,1466115723.63636,55890013.0909091,1048297565.09091,1097.28893181818,677165.285136364,-0.630877192982456,-0.10702380952381,5.2,0.0527112844289304
"375",43,1459740299.63636,56027229.0909091,1048431895.27273,1085.11843181818,682500.450795455,-0.630877192982456,-0.10702380952381,5.2,0.0541652886458159
"376",43,1416721408,56170775.2727273,1048508509.09091,1166.308,673402.791159091,-0.630877192982456,-0.10702380952381,5.2,0.0590047957432749
"377",43,1451953896.72727,56378647.2727273,1048579816.72727,1061.56443181818,678639.730340909,-0.630877192982456,-0.10702380952381,5.2,0.0540106073461493
"378",43,1407782353.45455,56521634.9090909,1048682868.36364,1050.0895,678196.945454545,-0.630877192982456,-0.10702380952381,5.2,0.0523454295288467
"379",43,1443106350.54545,56665832.7272727,1048789457.45455,1038.93572727273,679616.447795455,-0.630877192982456,-0.10702380952381,5.2,0.0552830291677703
"380",43,1457307089.45455,56792343.2727273,1048903400.72727,1027.97956818182,678521.744136364,-0.630877192982456,-0.10702380952381,5.2,0.0542688578638549
"381",43,1452860881.45455,56888692.3636364,1049068823.27273,1017.26506818182,677333.817113636,-0.630877192982456,-0.10702380952381,5.2,0.0583954859280614
"382",43,1452518213.81818,57028980.3636364,1049090141.09091,1006.71602272727,688156.654840909,-0.630877192982456,-0.10702380952381,5.2,0.0451197952521589
"383",43,1463483298.90909,57157166.5454545,1049171409.45455,996.392772727273,688922.621113636,-0.630877192982456,-0.10702380952381,5.2,0.0408452111621936
"384",43,1435382877.09091,57268410.1818182,1049295965.09091,986.232068181818,675909.833795455,-0.630877192982456,-0.10702380952381,5.2,0.0481044718083703
"385",43,1475622818.90909,57356381.0909091,1049455057.45455,976.311045454545,748353.780545455,-0.630877192982456,-0.10702380952381,5.2,0.0433766042576367
"386",44,1446641846.04444,57438390.0444444,1049646057.24444,945.148666666667,733293.574711111,-0.630877192982456,-0.10702380952381,5.2,0.0569384927005498
"387",43,1465947136,57588363.6363636,1049622062.54545,957.054727272727,672901.607363636,-0.630877192982456,-0.10702380952381,5.2,0.0535398381732481
