"","time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","read.1","writ.1","recv","send","int","csw","X1m","X5m","X15m","run","blk","new","programa","qntReads","qntCPU","tamArq"
"11",85,83.6591279069767,12.8185813953488,3.47426744186047,0.0480116279069767,0,9.30232558139535e-05,1114096139.90698,22424933.2093023,167218818.976744,7068131851.90698,345.634220930233,474657.239627907,0.0263255813953488,5.31089534883721,441.244186046512,66.1279069767442,558.473523255814,1020.76895348837,2.35883720930233,2.50395348837209,2.53093023255814,2.40697674418605,0,92.527011627907,"Trinity",50000,2,5.2
"12",84,83.7901176470588,12.6555058823529,3.45898823529412,0.0837294117647059,0,0.0117882352941176,1138108632.84706,23240077.5529412,167270809.6,7043252224,278.298329411765,400550.274741176,0.0137294117647059,4.86823529411765,442.541176470588,61.3294117647059,555.234364705882,1013.15110588235,2.65305882352941,2.65294117647059,2.58235294117647,2.28235294117647,0,91.7244235294118,"Trinity",50000,2,5.2
"13",86,83.5508390804598,12.820632183908,3.56981609195402,0.0530114942528736,0,0.00580459770114942,1116726283.77011,23963483.2183908,167552623.816092,7063629353.1954,252.363091954023,390653.68883908,0.012448275862069,4.66519540229885,438.574712643678,65.4367816091954,557.703735632184,1014.04951724138,2.55597701149425,2.65241379310345,2.60068965517241,2.49425287356322,0,92.0185057471264,"Trinity",50000,2,5.2
"14",84,83.6241058823529,12.8149176470588,3.495,0.0542705882352941,0,0.0117882352941176,1189366073.22353,24657004.4235294,167471031.717647,6990377634.63529,240.934764705882,397562.654847059,0.0118941176470588,4.78721176470588,388.670588235294,52.1647058823529,561.915152941176,1021.10769411765,2.38082352941176,2.53741176470588,2.57105882352941,2.29411764705882,0,92.8059294117647,"Trinity",50000,2,5.2
"15",86,83.4643218390805,13.0912068965517,3.38568965517241,0.0530344827586207,0,0.00586206896551724,1133521437.42529,25336349.4252874,167765804.137931,7045248153.01149,220.636655172414,389955.442793103,0.0108965517241379,4.57416091954023,379.402298850575,55.367816091954,556.690724137931,1010.88559770115,2.22758620689655,2.48563218390805,2.54114942528736,2.41379310344828,0,90.3482413793104,"Trinity",50000,2,5.2
"16",83,83.63375,12.9135595238095,3.38617857142857,0.0546785714285714,0,0.0119166666666667,1143052531.80952,26016085.3333333,167778645.333333,7035024481.52381,214.855845238095,400977.784392857,0.0106071428571429,4.65463095238095,398.392857142857,58.8452380952381,573.152190476191,1025.29107142857,2.68035714285714,2.77119047619048,2.66988095238095,2.36904761904762,0.0476190476190476,94.0705119047619,"Trinity",50000,2,5.2
"17",84,83.5545529411765,13.0708470588235,3.32048235294118,0.0482235294117647,0,0.00595294117647059,1151555222.58824,26678404.5176471,168224551.152941,7025413565.74118,200.504141176471,397003.947694118,0.00989411764705882,4.55321176470588,386.494117647059,49.8470588235294,559.094552941177,1026.78544705882,2.48035294117647,2.63717647058824,2.63658823529412,2.4,0.0352941176470588,92.4182588235294,"Trinity",50000,2,5.2
"18",85,83.5247790697674,12.561023255814,3.8023488372093,0.100232558139535,0,0.0116976744186047,1172740477.02326,27268167.4418605,168108746.418605,7003754353.11628,187.694790697674,396358.956034884,0.00926744186046512,4.81455813953488,443.895348837209,69.046511627907,557.449581395349,1016.42005813953,2.57418604651163,2.58127906976744,2.60953488372093,2.32558139534884,0.0116279069767442,92.0709069767442,"Trinity",50000,2,5.2
"19",85,83.6429534883721,12.6691395348837,3.63455813953488,0.047546511627907,0,0.00588372093023256,1145460069.2093,27866945.4883721,168264489.674419,7030280239.62791,178.28323255814,392250.055453488,0.00880232558139535,4.50102325581395,435.720930232558,64.0930232558139,557.653988372093,1030.89927906977,2.32441860465116,2.43383720930233,2.53151162790698,2.48837209302326,0,92.0650697674419,"Trinity",50000,2,5.2
"20",84,83.6677529411765,12.9145647058824,3.32214117647059,0.0837529411764706,0,0.0118352941176471,1177456543.62353,28424553.4117647,168387186.447059,6997603460.51765,171.760658823529,396445.401635294,0.00848235294117647,4.63663529411765,442.117647058824,69.0588235294118,559.935835294118,1017.09712941176,2.60882352941176,2.48094117647059,2.50482352941176,2.32941176470588,0,92.1770352941176,"Trinity",50000,2,5.2
"21",85,83.6395930232558,12.9988953488372,3.31401162790698,0.0475,0,9.30232558139535e-05,1138157568,28982295.8139535,168618174.511628,7036113705.67442,162.00923255814,392675.750488372,0.008,4.82729069767442,388.744186046512,49.8139534883721,555.648755813953,1019.0461627907,2.4893023255814,2.54453488372093,2.53255813953488,2.2906976744186,0,91.3540581395349,"Trinity",50000,2,5.2
"22",86,83.1972183908046,13.241183908046,3.49710344827586,0.0586896551724138,0,0.00583908045977012,1145832789.33333,29561867.7701149,168841498.482759,7027635588.41379,153.10032183908,388700.66954023,0.0075632183908046,4.48480459770115,377.747126436782,50.3448275862069,551.466379310345,1012.12211494253,2.78045977011494,2.70022988505747,2.60873563218391,2.32183908045977,0.0459770114942529,90.3883563218391,"Trinity",50000,2,5.2
"23",84,83.6457647058824,12.9125647058824,3.38178823529412,0.0481882352941176,0,0.0118117647058824,1152345798.77647,30110274.2588235,168873646.682353,7020542024.28235,150.094882352941,396746.430729412,0.00741176470588235,4.69645882352941,389.694117647059,53.0823529411765,565.661247058824,1024.09009411765,2.70635294117647,2.666,2.62070588235294,2.30588235294118,0,92.5187058823529,"Trinity",50000,2,5.2
"24",85,83.7149302325581,12.9283953488372,3.29752325581395,0.0533488372093023,0,0.00588372093023256,1141912123.53488,30626077.7674419,169035728.372093,7030297814.32558,142.41138372093,392904.046418605,0.00703488372093023,4.75837209302326,435.581395348837,62.8255813953488,555.604476744186,1019.10106976744,2.7243023255814,2.75593023255814,2.67790697674419,2.32558139534884,0.0116279069767442,92.0861627906977,"Trinity",50000,2,5.2
"25",85,83.5559186046512,13.1226627906977,3.2738488372093,0.0417674418604651,0,0.00588372093023256,1195733706.4186,31162653.7674419,169210808.55814,6975764575.25581,136.88861627907,393387.742790698,0.00675581395348837,4.73533720930233,435.581395348837,63.8604651162791,561.340802325581,1014.40129069767,2.8196511627907,2.75267441860465,2.69895348837209,2.45348837209302,0.0465116279069767,91.5544418604651,"Trinity",50000,2,5.2
"26",85,83.6525581395349,12.9596279069767,3.3286511627907,0.0533837209302326,0,0.00590697674418605,1189863757.39535,31637027.7209302,169343499.906977,6981027458.97674,131.783,393918.726174419,0.0065,4.59603488372093,445.883720930233,70.2441860465116,555.310395348837,1014.73234883721,2.46453488372093,2.60186046511628,2.65,2.27906976744186,0,92.0224767441861,"Trinity",50000,2,5.2
"27",86,83.6514712643678,12.7366091954023,3.55931034482759,0.0468850574712644,0,0.00581609195402299,1152948200.45977,32144607.6321839,169556462.344828,7017222473.56322,125.556793103448,388408.08854023,0.00619540229885058,4.69280459770115,378.712643678161,54.4137931034483,554.962850574713,1000.19781609195,2.54850574712644,2.64218390804598,2.64770114942529,2.4367816091954,0.0114942528735632,90.8522643678161,"Trinity",50000,2,5.2
"28",85,83.6740697674419,12.9117558139535,3.34943023255814,0.0589418604651163,0,0.00588372093023256,1131847775.25581,32612066.2325581,169705186.232558,7037706716.27907,122.602209302326,393882.643848837,0.00604651162790698,4.78243023255814,383.674418604651,51.4651162790698,559.592011627907,1013.11972093023,2.50220930232558,2.50953488372093,2.5793023255814,2.40697674418605,0,91.853011627907,"Trinity",50000,2,5.2
"29",86,83.4877816091954,13.0975632183908,3.35050574712644,0.052632183908046,0,0.0116781609195402,1172707445.70115,33134333.0574713,169847325.425287,6996182639.81609,117.129172413793,475765.736068966,0.0057816091954023,5.3713908045977,385.471264367816,55.8850574712644,559.794586206896,1003.23363218391,2.6732183908046,2.68804597701149,2.62436781609195,2.27586206896552,0,90.3512873563218,"Trinity",50000,2,5.2
"30",84,83.7623764705882,12.9092705882353,3.251,0.0656117647058824,0,0.0118705882352941,1143846406.02353,33641170.8235294,169911862.211765,7024472304.94118,115.988094117647,399076.150270588,0.00572941176470588,4.75677647058824,440.988235294118,63.4823529411765,569.450341176471,1014.79027058824,2.60235294117647,2.66670588235294,2.63752941176471,2.27058823529412,0.0117647058823529,92.6440705882353,"Trinity",50000,2,5.2
"31",83,83.6156547619048,12.9803214285714,3.33767857142857,0.0603690476190476,0,0.00604761904761905,1159464228.57143,34032298.6666667,170041197.714286,7008334019.04762,113.691595238095,402368.761940476,0.00560714285714286,4.64686904761905,447.678571428571,66.7619047619048,572.467761904762,1013.82135714286,2.57595238095238,2.69809523809524,2.65595238095238,2.1547619047619,0,93.070630952381,"Trinity",50000,2,5.2
"32",85,83.418523255814,12.9492790697674,3.58463953488372,0.0416627906976744,0,0.00590697674418605,1178938153.67442,34439644.2790698,170198658.976744,6988295287.06977,107.658965116279,485460.836965116,0.00531395348837209,5.32960465116279,383.674418604651,51.5581395348837,554.967011627907,1010.31155813953,2.78755813953488,2.73406976744186,2.67186046511628,2.33720930232558,0,90.9662325581395,"Trinity",50000,2,5.2
