"","time","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","read.1","writ.1","recv","send","int","csw","X1m","X5m","X15m","run","blk","new","programa","qntReads","qntCPU","tamArq"
"11",1064,91.020676056338,8.64942253521127,0.0107333333333333,0.288116431924883,0,0.031049765258216,348943570.569014,15949416.3230047,3347995279.7446,2545205813.36338,775294.478816901,1308661.72810704,5.95245258215962,7.05200845070423,88.4093896713615,29.1408450704225,264.377377464789,65385.6719079812,1.28310798122066,1.27920187793427,1.26359624413146,1.15868638497653,0.0112676056338028,0.338167136150235,"TopHat",3355801,1,760
"12",1087,91.1573409926471,8.47092095588235,0.00457536764705882,0.334114889705882,0,0.033046875,364065807.058824,9093662.11764706,3405990697.41176,2478943913.41176,760610.513517463,1291442.96643199,5.89697058823529,7.00106433823529,86.0395220588235,27.9908088235294,265.22040625,63987.4612196691,1.29849264705882,1.30043198529412,1.31229779411765,1.13970588235294,0.0137867647058824,0.330584558823529,"TopHat",3355801,1,760
"13",1100,91.3732960944596,8.36299818346957,0.00287375113533152,0.228170753860127,0,0.0326557674841054,363816031.796549,9845846.49591281,3091101630.89555,2793330570.81199,748681.927338783,1353431.0330545,5.84848955495005,7.23911262488647,84.700272479564,27.0690281562216,265.704065395095,63241.5240590372,1.28869209809264,1.27716621253406,1.28939146230699,1.15712988192552,0.0127157129881926,0.326561307901907,"TopHat",3355801,1,760
"14",1282,90.2442899454404,9.35948402182385,0.00173967264224474,0.35632034294622,0,0.0381628994544037,354941025.371785,10316850.2821512,3150711570.95557,2742124633.39049,640994.619537802,1188691.0391286,5.12070693686672,6.44746687451286,88.6827747466875,28.6258768511302,263.983618862042,54290.5047061574,1.32255650818394,1.30490257209665,1.30181605611847,1.15198752922837,0.0140296180826189,0.330065471551052,"TopHat",3355801,1,760
"15",1112,90.7791374663073,8.75984815813118,0.00154896675651393,0.425370170709793,0,0.0340898472596586,357742663.762803,10567083.8167116,3109381833.02785,2780402499.39263,738844.84202336,1308497.43518509,5.94402336028751,7.09433962264151,84.6325247079964,27.7529200359389,265.259569631626,62577.0613225517,1.32337825696316,1.29389937106918,1.28532794249775,1.14824797843666,0.00808625336927224,0.324740341419587,"TopHat",3355801,1,760
"16",1106,91.1565546522132,8.34471364046974,0.00129358626919603,0.457775067750678,0,0.0396585365853659,360798650.160795,9966330.21860885,3139387702.80759,2747941396.81301,744046.573835592,1344523.96392051,6.01237127371274,7.23042818428184,84.8373983739837,27.7687443541102,265.419640469738,62921.8793974706,1.30760614272809,1.30379403794038,1.30697380307136,1.16350496838302,0.013550135501355,0.324674796747967,"TopHat",3355801,1,760
"17",1099,90.7237781818182,8.77491454545455,0.00111545454545455,0.468421818181818,0,0.0317654545454545,356435655.214545,10273535.0690909,3090629248.46545,2800755641.25091,749631.510295455,1314819.48798182,6.29792090909091,7.13284272727273,85.6681818181818,28.3145454545455,265.703615454545,63320.3444509091,1.3409,1.31977272727273,1.30583636363636,1.15272727272727,0.0163636363636364,0.327636363636364,"TopHat",3355801,1,760
"18",1109,91.0809324324324,8.56885765765766,0.000964864864864865,0.31693963963964,0,0.0323,360211085.145946,10701176.3891892,3158364591.74054,2728817226.72432,739186.130571171,1283493.90827297,6.23131171171171,7.01095675675676,91.2810810810811,37.6864864864865,265.993159459459,62750.8806792793,1.32573873873874,1.3041981981982,1.29935135135135,1.14054054054054,0.0162162162162162,0.33999009009009,"TopHat",3355801,1,760
"19",1121,90.8721408199643,8.87365151515151,0.000845811051693405,0.223133689839572,0,0.0302245989304813,357766233.440285,9990038.13190731,3099861211.03743,2790476597.39037,728628.37343672,1338186.95934759,6.45523885918004,7.19355971479501,84.3885918003565,27.692513368984,266.374959001783,62077.6590311943,1.32816399286988,1.30848484848485,1.30274509803922,1.14705882352941,0.0258467023172906,0.321195187165775,"TopHat",3355801,1,760
"20",1140,90.8072199824715,8.72035758106924,0.000745836985100789,0.439286590709904,0,0.0323865030674847,358173097.395267,10477481.8439965,3117843828.44522,2771599672.31551,716753.643071867,1333210.37646188,6.36531726555653,7.24117791411043,86.6792287467134,28.0999123575811,265.74407537248,61031.7358194566,1.27415425065732,1.25666958808063,1.27559158632778,1.14198071866784,0.014022787028922,0.32898685363716,"TopHat",3355801,1,760
"21",17,92.7602777777778,1.08666666666667,5.27827777777778,0.817611111111111,0,0.0571666666666667,149453482.666667,11089464.8888889,120494990.222222,5977056142.22222,607467.932333333,14174.8157222222,5.68722222222222,1.64522222222222,120.222222222222,739.666666666667,247.209555555556,43.2092222222222,0.143888888888889,0.0755555555555556,0.0294444444444444,0.944444444444444,0.000166666666666667,0.458833333333333,"Build",1000,1,0.12
"22",19,95.6028,1.23775,0.40755,2.60065,0,0.15125,196224000,16876953.6,3030838067.2,3014155059.2,59013.7387,9617808.5431,0.6335,41.0146,6.6,22.75,286.61795,3471.34515,1.205,1.231,1.248,1.1,0.25,0.04585,"Build",1000,1,0.12
"23",20,98.2957619047619,1.47752380952381,0.201,0.024047619047619,0,0.00161904761904762,198716464.761905,9916416,2994209158.09524,3055252041.14286,38265.0837142857,772719.899238095,0.376285714285714,7.0012380952381,0,0,258.066857142857,3426.1939047619,1.17095238095238,1.2347619047619,1.27,1.14285714285714,0,0.0297619047619048,"Build",1000,1,0.12
"24",20,98.4546666666667,1.38871428571429,0.135095238095238,0.0199047619047619,0,0.00161904761904762,198677260.190476,10599862.8571429,2662276924.95238,3386540032,46350.0656666667,778684.318142857,0.440714285714286,7.15138095238095,216.666666666667,59.6190476190476,259.522571428571,3454.767,1.20666666666667,1.23952380952381,1.2647619047619,1.14285714285714,0,0.739142857142857,"Build",1000,1,0.12
"25",20,98.3366666666667,1.54580952380952,0.0970952380952381,0.0188571428571429,0,0.00161904761904762,199717254.095238,11169987.047619,2737894936.38095,3309311902.47619,30369.0011428571,772277.839904762,0.280428571428571,7.52209523809524,0,0,259.635095238095,3310.57976190476,1.18333333333333,1.24952380952381,1.29238095238095,1.14285714285714,0,0.022,"Build",1000,1,0.12
"26",17,98.4031111111111,1.42738888888889,0.0900555555555556,0.0776111111111111,0,0.00183333333333333,196202040.888889,11333404.4444444,2697137720.88889,3353420913.77778,51392.648,897200.919388889,0.542944444444444,7.88622222222222,9.44444444444444,7.11111111111111,260.231555555556,3824.61788888889,1.16277777777778,1.26555555555556,1.27277777777778,1.11111111111111,0,0.0238888888888889,"Build",1000,1,0.12
"27",19,98.32265,1.53745,0.06805,0.0702,0,0.0016,197130035.2,10813440,2730154393.6,3319996211.2,35020.72615,807300.40135,0.38805,6.75205,254.85,62.9,260.18675,3483.5712,1.189,1.2375,1.27,1.15,0,0.82055,"Build",1000,1,0.12
"28",18,98.353,1.50821052631579,0.0618421052631579,0.0226315789473684,0,0.0543157894736842,193998848,11443577.2631579,2676161697.68421,3376489957.05263,38592.969,852615.614052632,0.51478947368421,7.63636842105263,11.1578947368421,8.94736842105263,261.007473684211,3681.28026315789,1.18421052631579,1.26052631578947,1.29,1.10526315789474,0,0.0209473684210526,"Build",1000,1,0.12
"29",19,98.64305,1.23175,0.05155,0.0225,0,0.0511,195101900.8,11468185.6,2748303155.2,3303220838.4,40586.4182,804221.73355,0.6906,6.45635,0,0,259.6774,3509.79745,1.164,1.28,1.29,1.15,0,0.0194,"Build",1000,1,0.12
"30",20,98.3799523809524,1.50542857142857,0.0436666666666667,0.0223333333333333,0,0.0486666666666667,196033194.666667,10791789.7142857,2676505648.7619,3374763446.85714,29351.5664761905,777141.341571429,0.373095238095238,7.86409523809524,218.380952380952,55.2380952380952,261.23,3354.62147619048,1.17285714285714,1.2647619047619,1.3,1.19047619047619,0,0.732333333333333,"Build",1000,1,0.12
"31",1609,81.9006614906832,8.19482732919255,9.39124906832298,0.485655279503106,0,0.0276807453416149,458886816.914286,12501124.2931677,3537915565.63478,2248655405.15776,1297631.36220186,2724889.15386894,10.0168770186335,15.390101242236,89.9670807453416,37.160248447205,2856.32421118012,10863.2696354037,2.14672049689441,1.85214906832298,1.20484472049689,2.32049689440994,0.0310571428571429,0.336894409937888,"TopHat",9153141,2,1945
"32",1605,82.0778443337484,8.33043835616438,9.12285367372354,0.439980697384807,0,0.0289582814445828,483709899.716065,12250148.98132,4992255890.33126,769742972.971357,966215.516258406,2806604.75049191,7.45627210460772,17.5424838107098,90.0585305105853,31.3804483188045,2986.72878953923,11077.607241594,2.14320672478207,2.16387920298879,2.08118929016189,2.37422166874222,0.0230386052303861,0.325107098381071,"TopHat",9153141,2,1945
"33",1604,82.0631663551402,8.26735638629284,9.17902367601246,0.463666043613707,0,0.0268735202492212,483239194.63676,8292958.105919,4979709547.50405,786717211.753271,914282.612171963,2746713.8888866,7.40496510903427,17.228123364486,88.9133956386293,30.8305295950156,3021.75435140187,12046.4465077882,2.1721308411215,2.17188785046729,2.12619937694704,2.31588785046729,0.0180685358255452,0.323847975077882,"TopHat",9153141,2,1945
"34",1595,82.3575451127819,8.24286779448622,8.88985401002506,0.478854636591479,0,0.0309555137844612,484139090.125313,8126900.29072682,4959715684.73183,805977236.85213,957424.420634712,2774121.17870489,7.71094987468672,17.3463746867168,89.6760651629073,30.7706766917293,2826.13035776942,10815.2939548872,2.22157894736842,2.22987468671679,2.17961152882205,2.29573934837093,0.0181704260651629,0.324337719298246,"TopHat",9153141,2,1945
"35",1597,82.0659386733417,8.15972778473091,9.25018648310388,0.493200876095119,0,0.0310444305381727,488370780.916145,7782617.87234043,4954960446.1577,806845067.053817,920256.173493742,2752160.05573529,8.38397496871089,17.2466714643304,97.8466833541927,60.122027534418,2669.05810325407,9932.64278723404,2.17481226533166,2.18944305381727,2.15948685857322,2.33979974968711,0.0456821026282854,0.331398623279099,"TopHat",9153141,2,1945
"36",1603,81.8894470074813,8.2823933915212,9.35941209476309,0.43624812967581,0,0.0325779301745636,484084225.276808,8070146.55361596,4964500883.47132,801303656.698254,949598.809860973,2734288.95967581,8.37570885286783,17.1617306733167,89.3572319201995,30.6957605985037,3122.22064089776,11545.9439046135,2.19257481296758,2.20108478802993,2.16203241895262,2.29800498753117,0.0218204488778055,0.325145261845387,"TopHat",9153141,2,1945
"37",1606,81.7509894212819,8.10649346608587,9.48112818917237,0.638382078406969,0,0.0230927193528314,482198508.246422,8091802.20535159,4964138770.95706,803529830.591164,921761.079418793,2730649.01164592,8.95625575606721,17.0339576851276,88.8985687616677,30.8848786558805,2783.60032980709,10610.3075444928,2.19784069695084,2.2005164903547,2.16228998133167,2.2843808338519,0.0224019912881145,0.322030491599253,"TopHat",9153141,2,1945
"38",1582,82.0188464939987,8.25445862286797,9.12050284270373,0.58159759949463,0,0.0246651926721415,482831217.041061,7975162.98673405,4960551393.27353,806601138.698673,969239.267986734,2796841.54545041,9.98346178142767,17.663718256475,87.5540113708149,30.3701831964624,3037.59948894504,11507.8283417562,2.21248894504106,2.22863550221099,2.18914087176248,2.1838281743525,0.034744156664561,0.320582438408086,"TopHat",9153141,2,1945
"39",1591,82.251959798995,8.09416331658291,9.05471042713568,0.570873115577889,0,0.0283599246231156,484463109.145729,8001180.94472362,4961095999.03518,804398622.874372,970504.886885678,2761022.7800848,9.31655778894472,17.1996180904523,86.7525125628141,30.054648241206,2748.10541771357,10359.1167072864,2.19712939698492,2.20667713567839,2.16482412060301,2.27449748743719,0.0326633165829146,0.317503768844221,"TopHat",9153141,2,1945
"40",1597,82.2141239048811,8.03992866082603,9.17363329161452,0.540989987484355,0,0.0314180225281602,487538185.612015,8009361.46182728,4958535341.65707,803876023.269086,961607.082433667,2767545.21815457,9.09638172715895,17.3390832290363,89.1589486858573,30.6420525657071,2716.77844931164,9939.28092490613,2.15355444305382,2.17144555694618,2.14133291614518,2.29286608260325,0.0381727158948686,0.325064455569462,"TopHat",9153141,2,1945
"41",700,84.2143908701855,5.85220970042796,9.50652781740371,0.396878744650499,0,0.0300784593437946,410688244.67903,14542915.1954351,2722432208.89016,3110295543.23538,1178183.28212126,2253060.30378887,9.08569186875892,13.546059914408,89.830242510699,29.7574893009986,1191.16055634807,4865.87601141227,2.16631954350927,2.09922967189729,1.90940085592011,2.19971469329529,0.0299572039942939,0.399944365192582,"TopHat",3355801,2,760
"42",699,84.23097,5.76915857142857,9.60303,0.371191428571429,0,0.0257514285714286,413765280.914286,7961693.62285714,2781167621.85143,3055064315.61143,1172658.86314857,2169828.54597143,9.31135571428571,13.0445114285714,88.76,27.7071428571429,1191.37347428571,5436.76021142857,2.11448571428571,2.06842857142857,2.08998571428571,2.11571428571429,0.0185714285714286,0.394052857142857,"TopHat",3355801,2,760
"43",691,84.4420274566474,5.83822398843931,9.3798063583815,0.319812138728324,0,0.0202182080924855,414996681.248555,7838471.39884393,2715519887.53757,3119603871.81503,1185706.17223844,2194686.24175289,9.59046820809249,13.1111112716763,85.2225433526011,29.7124277456647,1567.05304190751,7144.76340317919,2.14736994219653,2.10356936416185,2.12697976878613,2.16329479768786,0.023121387283237,0.378135838150289,"TopHat",3355801,2,760
"44",690,84.5510926193922,5.70544138929088,9.39109696092619,0.329224312590449,0,0.0232402315484805,418899538.24602,7425295.18958032,2778766393.7945,3052867684.7699,1188688.1961809,2198098.22364399,9.82997105643994,13.1682445730825,82.9493487698987,26.5195369030391,1293.17393342981,5788.59203039074,2.16128798842258,2.10958031837916,2.14290882778582,2.26338639652677,0.0231548480463097,0.377117221418234,"TopHat",3355801,2,760
"45",691,84.4188713872832,5.72093352601156,9.44964161849711,0.38664161849711,0,0.0239942196531792,420456075.098266,7629320.87861272,2721295744.73988,3108577771.28324,1186100.9738685,2322732.0346604,10.0196011560694,14.1900130057803,90.3193641618497,28.8771676300578,1252.13561849711,5641.39001878613,2.12106936416185,2.09206647398844,2.12806358381503,2.13583815028902,0.0260115606936416,0.399625722543353,"TopHat",3355801,2,760
"46",691,84.5471286127168,5.5744176300578,9.49442630057803,0.360236994219653,0,0.0238843930635838,421370832.647399,7687682.95953757,2760569009.57225,3068331386.82081,1182272.7316026,2312381.73801879,10.7494349710983,14.0630664739884,83.393063583815,26.8150289017341,1157.01961560694,4309.8564017341,2.08833815028902,2.06580924855491,2.12381502890173,2.21531791907514,0.0115606936416185,0.375014450867052,"TopHat",3355801,2,760
"47",692,84.2381356421356,5.94506204906205,9.42227417027417,0.365675324675325,0,0.0289307359307359,414311871.722944,7592228.57142857,2708128719.2381,3127926092.46753,1177590.33471573,2158361.52606349,11.0919624819625,13.1006277056277,90.1284271284271,28.4660894660895,1501.98777777778,7132.15654256854,2.2004329004329,2.13614718614719,2.15310245310245,2.14574314574315,0.0476190476190476,0.397525252525253,"TopHat",3355801,2,760
"48",680,84.6680249632893,5.70014243759178,9.32812187958884,0.275174743024963,0,0.0286431718061674,417886959.835536,7587277.62701909,2695097977.04552,3137386697.49192,1204653.67551982,2230110.99734508,10.2186798825257,13.5019647577093,90.6872246696035,28.4566813509545,1323.5544185022,5362.89503230543,2.11117474302496,2.08458149779736,2.14027900146843,2.06754772393539,0.0440528634361234,0.404505139500734,"TopHat",3355801,2,760
"49",695,84.2609482758621,5.75088505747126,9.60313649425287,0.361933908045977,0,0.0231724137931034,417968310.436782,7566818.57471264,2706680137.56322,3125743645.42529,1178665.76054741,2257291.57302874,10.1034310344828,13.7829195402299,88.7729885057471,27.8548850574713,1331.79710201149,5646.31518534483,2.16748563218391,2.09876436781609,2.13558908045977,2.13793103448276,0.0229885057471264,0.392895114942529,"TopHat",3355801,2,760
"50",695,84.4159482758621,5.62056896551724,9.57329885057471,0.360047413793103,0,0.0302068965517241,424249332.229885,7728740.04597701,2735605536.36782,3090375303.35632,1170121.81372845,2291886.09171264,11.7471623563218,14.0789655172414,123.155172413793,122.912356321839,1228.96561637931,4570.27550718391,2.15298850574713,2.09863505747126,2.11616379310345,2.17816091954023,0.028735632183908,0.431673850574713,"TopHat",3355801,2,760
"51",17,46.6241111111111,0.588055555555556,52.1611111111111,0.598833333333333,0,0.0281666666666667,158497678.222222,11025976.8888889,115900416,5972534840.88889,640928.955722222,7860.09088888889,5.85111111111111,0.393666666666667,131.888888888889,721.777777777778,270.794333333333,59.8479444444444,0.156111111111111,0.0383333333333333,0.0133333333333333,0.944555555555556,0,0.307722222222222,"Build",1000,2,0.12
"52",16,50.7819411764706,0.597529411764706,48.5004705882353,0.118529411764706,0,0.00147058823529412,192417069.176471,15175680,2404012995.76471,3646353167.05882,91251.3127647059,989769.580882353,0.872235294117647,9.07170588235294,0,0,366.520117647059,452.125411764706,1.50352941176471,2.05058823529412,1.97529411764706,0.941176470588235,0,0.0662941176470588,"Build",1000,2,0.12
"53",16,50.9776470588235,0.895705882352941,48.0386470588235,0.0865294117647059,0,0.00152941176470588,198451922.823529,8583529.41176471,2455910520.47059,3595012939.29412,90232.4603529412,994037.036705882,0.823352941176471,7.89076470588235,35.3529411764706,32.2352941176471,380.276588235294,503.867176470588,1.44352941176471,1.97,2.06647058823529,0.941176470588235,0,0.104588235294118,"Build",1000,2,0.12
"54",15,51.2808125,0.8709375,47.724375,0.12225,0,0.001625,200437760,8438784,2390657536,3658424832,94832.795375,1061475.9749375,0.855875,8.3635625,0,0,394.6414375,577.7425,1.48875,2.038125,2.1125,0.9375,0,0.04025,"Build",1000,2,0.12
"55",15,51.460625,0.974375,46.93825,0.6250625,0,0.001625,204817920,8031232,2449544448,3595565312,106013.925,1083912.5335625,2.3501875,10.386375,331,109.375,410.07075,607.864,1.636875,2.098125,2.139375,0.9375,0,1.223375,"Build",1000,2,0.12
"56",15,51.4063125,0.8815625,47.589,0.1215625,0,0.0016875,205472000,8218880,2396321792,3647946240,78255.1339375,1065490.91025,0.728,8.338625,0,0,393.463625,575.696625,1.573125,2.031875,2.110625,0.9375,0,0.033375,"Build",1000,2,0.12
"57",15,51.4591875,0.7585625,47.5669375,0.1515,0,0.06375,204593664,8280320,2437902848,3607182080,94326.021,1067685.1453125,0.857,8.4733125,26.9375,47.9375,398.8105625,583.5021875,1.336875,1.945,2.08,0.9375,0,0.0939375,"Build",1000,2,0.12
"58",14,51.7614666666667,0.8122,47.3268,0.0976666666666667,0,0.0018,203274376.533333,8182169.6,2385943483.73333,3660558882.13333,100372.838,1139618.34793333,0.9218,8.9778,2.8,20.8,408.651933333333,622.542466666667,1.50066666666667,2.07066666666667,2.14533333333333,0.933333333333333,0,0.0321333333333333,"Build",1000,2,0.12
"59",14,51.6484,0.848733333333333,47.4028666666667,0.0982666666666667,0,0.0018,201418069.333333,8182169.6,2375025186.13333,3673333486.93333,100525.0566,1153442.72373333,0.931133333333333,10.9194,2.8,3.6,411.225,626.507266666667,1.55133333333333,2.012,2.11066666666667,0.933333333333333,0,0.0310666666666667,"Build",1000,2,0.12
"60",16,51.3950588235294,0.720117647058824,47.6182941176471,0.205647058823529,0,0.061,203866352.941176,8181880.47058824,2383980664.47059,3661930014.11765,88767.7002352941,1006701.25970588,0.942588235294118,7.93276470588235,37.8235294117647,35.8823529411765,391.681176470588,555.765117647059,1.51235294117647,2.07470588235294,2.13235294117647,0.941176470588235,0,0.0854705882352941,"Build",1000,2,0.12
"61",1052,60.0887236467236,12.7965536562203,26.7343285849953,0.367459639126306,0,0.0129506172839506,513629103.28585,12047615.7568851,3366875719.47578,2365136137.48148,1983869.4149905,3569562.11384236,15.3041690408357,20.8650930674264,94.8271604938272,41.9933523266857,9858.40279202279,24012.8563418803,3.23643874643875,2.49215574548908,1.3744824311491,3.43589743589744,0.0341899335232669,0.396656220322887,"TopHat",9153141,4,1945
"62",1062,59.8040761994356,12.7376538099718,27.1383198494826,0.301737535277516,0,0.0182304797742239,534771058.874882,10938601.1213547,4748777007.68391,963201908.319849,1864808.55448824,3687936.97673095,14.4795634995296,23.2494035747883,91.585136406397,33.4205079962371,9816.22917968015,23996.2773339605,3.31668861712135,3.30144873000941,2.9223706491063,3.4101599247413,0.0583254938852305,0.377629350893697,"TopHat",9153141,4,1945
"63",1101,59.9717649727768,12.9465381125227,26.769,0.290934664246824,0,0.0218030852994555,544651524.181488,6860669.9092559,4724591465.46642,981584916.442831,1755006.86798639,3527011.56887568,14.0303248638838,22.2571497277677,85.9264972776769,28.0716878402904,9364.15777767695,22918.2056243194,3.31923774954628,3.29389292196007,3.19199637023593,3.3983666061706,0.0644283121597096,0.35935390199637,"TopHat",9153141,4,1945
"64",1101,59.8900299455535,13.1914519056261,26.5857967332123,0.306022686025408,0,0.0266969147005445,543271358.025408,6967779.19419238,4730267934.19964,977181504.580762,1757015.98055172,3538893.50708893,16.9687459165154,22.5076615245009,87.5825771324864,31.6506352087114,8947.73339019964,22181.7938566243,3.2835390199637,3.27862976406534,3.24640653357532,3.42740471869329,0.0426497277676951,0.364635208711434,"TopHat",9153141,4,1945
"65",1082,59.7876795937211,12.9214293628809,26.8200424746076,0.448551246537396,0,0.0223231763619575,535016766.640813,6216555.55309326,4724610207.79317,991845046.012927,1795683.41255679,3600918.65337304,19.3400738688827,22.901242843952,90.9519852262235,34.8393351800554,9683.18851800554,23425.1707285319,3.38338873499538,3.38603878116343,3.31913204062789,3.40627885503232,0.0526315789473684,0.370943674976916,"TopHat",9153141,4,1945
"66",1076,60.1138300835655,12.8053370473538,26.6832386258124,0.377402042711235,0,0.0202144846796657,532639101.266481,6445126.35840297,4729798800.51996,988805547.855153,1833514.95632033,3579820.95789415,23.0059452181987,22.6903333333333,89.1030640668524,31.0092850510678,9704.72487372331,23403.1577558032,3.3058495821727,3.30743732590529,3.2950417827298,3.40947075208914,0.0445682451253482,0.368312906220984,"TopHat",9153141,4,1945
"67",1078,60.066765523633,13.0054420759963,26.4987988878591,0.408280815569972,0,0.0207506950880445,535487401.638554,6249755.75903614,4728697967.03614,987253451.566265,1807615.09681742,3611936.92728545,22.0189823911029,22.9015681186284,91.3410565338276,34.7034291010195,9746.2485523633,23235.3007618165,3.32276181649676,3.28985171455051,3.25247451343837,3.40129749768304,0.0315106580166821,0.371300278035218,"TopHat",9153141,4,1945
"68",1084,59.7198958525346,13.4281059907834,26.478000921659,0.352029493087558,0,0.0219917050691244,533703677.168664,6317168.30967742,4732664055.27005,985003675.251613,1813787.652647,3505088.37061843,19.6148055299539,22.2175235023041,89.9732718894009,33.8764976958525,9852.51046820276,23482.7511520737,3.3570599078341,3.31535483870968,3.26563133640553,3.3889400921659,0.0755760368663594,0.368299539170507,"TopHat",9153141,4,1945
"69",1076,59.9211364902507,12.9041086350975,26.7706155988858,0.385886722376973,0,0.0182729805013928,532387853.311049,6571805.71216342,4726933597.17734,991795319.799443,1833783.8886611,3606116.74519406,22.9251327762303,22.8237520891365,88.5979572887651,31.2144846796657,9552.47585979573,23108.4672330548,3.30895078922934,3.30055710306407,3.28341689879294,3.40854224698236,0.0510677808727948,0.370085422469824,"TopHat",9153141,4,1945
"70",1085,59.6189539594843,13.1256593001842,26.8014567219153,0.433764272559853,0,0.0202099447513812,528710786.121547,6298837.09760589,4722741474.29834,999937478.482505,1808244.41274033,3512911.09780663,22.6932808471455,22.2682348066298,88.6151012891344,31.7016574585635,9749.10979926335,23783.9070395948,3.30955801104972,3.30521178637201,3.26932780847145,3.39779005524862,0.0580110497237569,0.364241252302026,"TopHat",9153141,4,1945
"71",458,63.0394139433551,10.2427777777778,26.3139041394336,0.390814814814815,0,0.0131176470588235,452541999.965142,13412115.5206972,2275382782.88453,3516351677.62963,1799867.44001525,3292544.17623529,13.8052287581699,19.7796862745098,90.9694989106754,28.2309368191721,8321.47264705882,19370.7304379085,3.17555555555556,3.17220043572985,2.48660130718954,3.33769063180828,0.0566470588235294,0.509080610021787,"TopHat",3355801,4,760
